#"Dstat 0.7.3 CSV output"
#"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
#"Host:","node0.dpsgd-cluster-4.uwmadison744-f20-pg0.wisc.cloudlab.us",,,,"User:","hemantc"
#"Cmdline:","dstat --cpu --net --mem --output a.csv 1",,,,"Date:","08 Dec 2020 12:08:00 CST"
#"total cpu usage",,,,,"net/total",,"memory usage",,,
#"usr","sys","idl","wai","stl","recv","send","used","free","buff","cach"
48.600,51.400,0,0,0,26770,388,2270720000,2989260800,286883840,10642489344
48,52,0,0,0,26670,388,2270752768,2989228032,286883840,10642489344
46.906,53.094,0,0,0,25798,388,2270842880,2989129728,286892032,10642489344
48.697,51.303,0,0,0,23738,388,2270748672,2989223936,286892032,10642489344
48.600,51.400,0,0,0,25516,388,2270846976,2989125632,286892032,10642489344
49.699,50.301,0,0,0,26170,388,2270814208,2989158400,286892032,10642489344
50.299,49.701,0,0,0,27140,388,2270912512,2989060096,286892032,10642489344
50,50,0,0,0,28726,388,2270937088,2989027328,286900224,10642489344
49.600,50.400,0,0,0,28970,388,2271002624,2988961792,286900224,10642489344
49.200,50.800,0,0,0,28510,388,2271068160,2988896256,286900224,10642489344
48.400,51.600,0,0,0,27710,478,2271293440,2988670976,286900224,10642489344
48.902,51.098,0,0,0,27892,838,2271358976,2988605440,286900224,10642489344
50.100,49.900,0,0,0,115488,388,2269515776,2990440448,286908416,10642489344
35.729,64.271,0,0,0,152998,1818,2268860416,2991095808,286908416,10642714624
34.879,64.718,0.403,0,0,3305760,3281978,2463186944,2796769280,286908416,10644721664
78.557,21.443,0,0,0,16406992,16387770,2469666816,2790289408,286908416,10644721664
82.236,17.764,0,0,0,15315693,15295578,2473168896,2786787328,286908416,10644721664
82.600,17.400,0,0,0,15316676,15295298,2473189376,2786758656,286916608,10644643840
78.758,21.242,0,0,0,15316056,15295300,2473443328,2786504704,286916608,10644721664
79.400,20.600,0,0,0,15317508,15295416,2473811968,2786136064,286916608,10644647936
80.600,19.400,0,0,0,15314442,15295390,2474295296,2785648640,286916608,10644799488
79.441,20.559,0,0,0,14223568,14202352,2474557440,2785386496,286916608,10644725760
79.559,20.441,0,0,0,15314340,15295720,2475245568,2784690176,286924800,10644725760
79.641,20.359,0,0,0,15314752,15295654,2474782720,2785153024,286924800,10644725760
79.400,20.600,0,0,0,15315652,15295390,2475012096,2784923648,286924800,10644725760
78.400,21.600,0,0,0,14221894,14203076,2475560960,2784374784,286924800,10644725760
82.200,17.800,0,0,0,15314124,16386430,2476490752,2783444992,286924800,10644725760
80,20,0,0,0,15312574,15295522,2476998656,2782928896,286932992,10644725760
81.600,18.400,0,0,0,15311490,15295192,2476994560,2782932992,286932992,10644725760
80.160,19.840,0,0,0,15311640,15294994,2476900352,2783027200,286932992,10644725760
79.600,20.400,0,0,0,15312024,15294796,2476736512,2783191040,286932992,10644725760
80.439,19.561,0,0,0,15310506,14203972,2477244416,2782683136,286932992,10644725760
81.400,18.600,0,0,0,15313100,15295456,2477522944,2782396416,286941184,10644725760
81,19,0,0,0,15311644,15295366,2477924352,2781995008,286941184,10644725760
80.400,19.600,0,0,0,15312006,15295498,2478153728,2781765632,286941184,10644725760
80.361,19.639,0,0,0,15313394,15295456,2478157824,2781761536,286941184,10644725760
79.840,20.160,0,0,0,15313974,15296026,2478301184,2781618176,286941184,10644725760
82,18,0,0,0,15313486,15295548,2478280704,2781630464,286949376,10644725760
81,19,0,0,0,15311816,15294110,2477981696,2781929472,286949376,10644725760
81,19,0,0,0,16402230,16387728,2477948928,2781962240,286949376,10644652032
80.200,19.800,0,0,0,15309314,15295222,2477916160,2781995008,286949376,10644803584
81.200,18.800,0,0,0,16401672,16387216,2478157824,2781753344,286949376,10644647936
83.600,16.400,0,0,0,15314388,15294730,2478387200,2781515776,286957568,10644725760
85,15,0,0,0,15313708,15294664,2478653440,2781249536,286957568,10644725760
84.400,15.600,0,0,0,15313904,15294466,2478211072,2781691904,286957568,10644725760
80.600,19.400,0,0,0,15314110,15294376,2478235648,2781667328,286957568,10644647936
82.800,17.200,0,0,0,13129996,13109800,2478682112,2781220864,286957568,10644725760
81.964,18.036,0,0,0,15314852,15293476,2478792704,2781102080,286965760,10644725760
82.470,17.331,0.199,0,0,14222396,14202218,2479263744,2780631040,286965760,10644647936
80.160,19.840,0,0,0,13131634,14201194,2479505408,2780389376,286965760,10644725760
84,16,0,0,0,14220590,13111272,2479304704,2780590080,286965760,10644725760
80.600,19.400,0,0,0,14220710,15293414,2478911488,2780983296,286965760,10644725760
83.433,16.567,0,0,0,15310532,13112126,2479128576,2780758016,286973952,10644725760
80.400,19.600,0,0,0,13131612,15292230,2479894528,2779992064,286973952,10644725760
82.365,17.635,0,0,0,14220380,13110984,2480349184,2779537408,286973952,10644725760
82.834,17.166,0,0,0,14219452,14201618,2480488448,2779398144,286973952,10644725760
82,18,0,0,0,14220448,14201784,2480214016,2779668480,286973952,10644725760
81.964,18.036,0,0,0,14222354,14201888,2480508928,2779369472,286978048,10644725760
84.800,15.200,0,0,0,15313726,15293874,2480095232,2779783168,286978048,10644566016
83.600,16.400,0,0,0,15315913,15294268,2480222208,2779656192,286978048,10644725760
84.431,15.569,0,0,0,15316172,15294598,2480250880,2779627520,286978048,10644643840
85.571,14.429,0,0,0,16408660,16386226,2480521216,2779357184,286978048,10644725760
85.828,14.172,0,0,0,15317246,15294268,2480140288,2779729920,286986240,10644725760
84.569,15.431,0,0,0,14224616,14201584,2480500736,2779369472,286986240,10644725760
87.026,12.974,0,0,0,15314754,15293650,2480709632,2779156480,286986240,10644647936
86,14,0,0,0,14223222,14201358,2480603136,2779262976,286986240,10644647936
87.800,12.200,0,0,0,14220832,14201428,2480750592,2779115520,286986240,10644725760
87.976,12.024,0,0,0,14221498,14201782,2481090560,2778767360,286994432,10644725760
87.226,12.774,0,0,0,15310764,15294136,2480730112,2779127808,286994432,10644725760
86.400,13.600,0,0,0,14220018,14201746,2481303552,2778554368,286994432,10644725760
86.774,13.226,0,0,0,14217586,14201494,2481487872,2778370048,286994432,10644725760
85.629,14.371,0,0,0,14220464,14202772,2481758208,2778095616,286994432,10644803584
86.573,13.427,0,0,0,14221312,15294272,2481786880,2778058752,287002624,10644729856
86.200,13.800,0,0,0,14220482,13111182,2481872896,2777972736,287002624,10644652032
85.600,14.400,0,0,0,14223680,15293654,2481946624,2777899008,287002624,10644729856
85.170,14.830,0,0,0,14220574,13111380,2481778688,2778066944,287002624,10644803584
87.026,12.974,0,0,0,14222688,15294050,2482589696,2777255936,287002624,10644729856
86.200,13.800,0,0,0,14221494,13111338,2481725440,2778112000,287010816,10644729856
88,12,0,0,0,14224316,15294050,2479509504,2780327936,287010816,10643828736
54.217,45.783,0,0,0,5497206,4384598,2271223808,2988613632,287010816,10642497536
48.600,51.400,0,0,0,26626,388,2271354880,2988482560,287010816,10642497536
47.600,52.400,0,0,0,26950,298,2271260672,2988576768,287010816,10642497536
48.902,51.098,0,0,0,26798,388,2271473664,2988351488,287023104,10642497536
51.303,48.697,0,0,0,25876,298,2271350784,2988457984,287023104,10642497536
50.100,49.900,0,0,0,25854,382,2271416320,2988392448,287023104,10642497536
49.200,50.800,0,0,0,25890,430,2271514624,2988294144,287023104,10642497536
47.200,52.800,0,0,0,24336,388,2271481856,2988326912,287023104,10642497536
49.699,50.301,0,0,0,26276,388,2271604736,2988195840,287031296,10642497536
52.695,47.305,0,0,0,26930,298,2271670272,2988130304,287031296,10642497536
48.400,51.600,0,0,0,27710,298,2271768576,2988032000,287031296,10642497536
47.200,52.800,0,0,0,26346,298,2271703040,2988097536,287031296,10642497536
46.293,53.707,0,0,0,24808,298,2271801344,2987999232,287031296,10642497536
48.104,51.896,0,0,0,22434,388,2271793152,2987999232,287039488,10642497536
48.697,51.303,0,0,0,23508,298,2271985664,2987806720,287039488,10642497536
50.499,49.501,0,0,0,24068,298,2272083968,2987708416,287039488,10642497536
47.295,52.705,0,0,0,26062,298,2272120832,2987671552,287039488,10642497536
50.699,49.301,0,0,0,26114,298,2272219136,2987573248,287039488,10642497536
47.695,52.305,0,0,0,27080,478,2272309248,2987474944,287047680,10642497536
47.200,52.800,0,0,0,27846,748,2272342016,2987442176,287047680,10642497536
49.200,50.800,0,0,0,27714,352,2272473088,2987311104,287047680,10642497536
49.400,50.600,0,0,0,26944,388,2272505856,2987278336,287047680,10642497536
44.711,55.289,0,0,0,28064,1884,2272960512,2986823680,287047680,10642722816
25.703,73.695,0.602,0,0,2214914,2189848,2465587200,2794188800,287055872,10644729856
83.400,16.600,0,0,0,15312680,15293320,2472308736,2787467264,287055872,10644807680
85,15,0,0,0,15313646,15294268,2474635264,2785140736,287055872,10644729856
84.770,15.230,0,0,0,15314452,15296248,2476793856,2782982144,287055872,10644729856
84.369,15.631,0,0,0,15315120,15295786,2476929024,2782842880,287055872,10644725760
84.830,15.170,0,0,0,15314518,15296116,2477506560,2782257152,287064064,10644725760
83.600,16.400,0,0,0,14222570,15294998,2478551040,2781212672,287064064,10644729856
83.600,16.400,0,0,0,15313268,14204788,2479329280,2780434432,287064064,10644729856
84.400,15.600,0,0,0,15313288,15295786,2479775744,2779987968,287064064,10644729856
84.400,15.600,0,0,0,15310594,14204246,2480136192,2779627520,287064064,10644729856
83.800,16.200,0,0,0,14221926,15294536,2480283648,2779471872,287072256,10644729856
81.200,18.800,0,0,0,15312992,15295498,2481217536,2778537984,287072256,10644729856
80.800,19.200,0,0,0,15313694,15295762,2481496064,2778259456,287072256,10644729856
80.800,19.200,0,0,0,15311446,15295694,2481303552,2778451968,287072256,10644729856
79.800,20.200,0,0,0,15311386,15295654,2481659904,2778095616,287072256,10644652032
81.637,18.363,0,0,0,16401810,16388298,2482012160,2777735168,287080448,10644729856
82.365,17.635,0,0,0,15309818,15295522,2482061312,2777686016,287080448,10644807680
79.600,20.400,0,0,0,15312251,15295762,2482356224,2777391104,287080448,10644652032
79.242,20.758,0,0,0,15311696,15295522,2482397184,2777350144,287080448,10644803584
76.954,23.046,0,0,0,15312832,15296116,2482843648,2776903680,287080448,10644807680
76.800,23.200,0,0,0,14287112,15294994,2483421184,2776317952,287088640,10644807680
74.800,25.200,0,0,0,16341168,15296314,2483232768,2776502272,287088640,10644652032
81.437,18.563,0,0,0,14247332,14202550,2483425280,2776309760,287088640,10644733952
79.559,20.441,0,0,0,15328986,15295060,2484068352,2775666688,287088640,10644733952
78.443,21.557,0,0,0,15325324,15294466,2483818496,2775916544,287088640,10644729856
80.561,19.439,0,0,0,14232114,13111968,2483957760,2775769088,287096832,10644656128
79,21,0,0,0,14220172,15293482,2484428800,2775298048,287096832,10644733952
80.200,19.800,0,0,0,14220044,13110958,2485538816,2774188032,287096832,10644656128
80.800,19.200,0,0,0,14222320,15293614,2485223424,2774503424,287096832,10644656128
77.046,22.954,0,0,0,15313670,14203510,2485813248,2773913600,287096832,10644811776
81.600,18.400,0,0,0,13133184,14201350,2485534720,2774183936,287105024,10644733952
78.156,21.844,0,0,0,15316202,15294574,2485743616,2773975040,287105024,10644733952
85.400,14.600,0,0,0,15315884,14203666,2486013952,2773704704,287105024,10644656128
83.200,16.800,0,0,0,15316646,15295126,2485706752,2774011904,287105024,10644652032
84.800,15.200,0,0,0,14223820,15294208,2485391360,2774327296,287105024,10644733952
84,16,0,0,0,15315062,15294532,2485440512,2774269952,287113216,10644733952
82.800,17.200,0,0,0,15313986,15295654,2485444608,2774265856,287113216,10644733952
84.800,15.200,0,0,0,15312162,15295591,2485407744,2774302720,287113216,10644656128
84.232,15.768,0,0,0,14222214,15294206,2485506048,2774204416,287113216,10644733952
83.800,16.200,0,0,0,15311286,14203824,2486239232,2773471232,287113216,10644733952
83.768,16.232,0,0,0,15313570,14203996,2486263808,2773438464,287121408,10644811776
85.828,14.172,0,0,0,15314690,15295258,2485923840,2773778432,287121408,10644733952
84,16,0,0,0,15315012,15295588,2485911552,2773790720,287121408,10644733952
83.400,16.600,0,0,0,15313574,15294400,2486181888,2773520384,287121408,10644811776
81.563,18.437,0,0,0,14223670,15293218,2485702656,2773999616,287121408,10644733952
80.400,19.600,0,0,0,14224556,14202772,2485821440,2773872640,287129600,10644733952
81.400,18.600,0,0,0,15315716,15294400,2485751808,2773942272,287129600,10644733952
81.563,18.437,0,0,0,15314276,15294598,2486235136,2773458944,287129600,10644811776
80.439,19.561,0,0,0,15314026,14204128,2485293056,2774401024,287129600,10644733952
79.800,20.200,0,0,0,15313106,15294862,2485456896,2774237184,287129600,10644733952
79.800,20.200,0,0,0,15314152,15294796,2485358592,2774327296,287137792,10644733952
78.758,21.242,0,0,0,15314802,15295350,2484871168,2774814720,287137792,10644733952
79.042,20.958,0,0,0,14221780,15293918,2484617216,2775068672,287137792,10644811776
80,20,0,0,0,14223176,14202862,2484903936,2774781952,287137792,10644811776
83.367,16.633,0,0,0,13130118,13110382,2485374976,2774310912,287137792,10644733952
83.034,16.966,0,0,0,14226104,15294536,2484670464,2775007232,287145984,10644733952
83.600,16.400,0,0,0,14225796,13113054,2484695040,2774982656,287145984,10644733952
83.367,16.633,0,0,0,14224424,13961204,2486128640,2773549056,287145984,10644733952
82.236,17.764,0,0,0,13134374,14445862,2484486144,2775191552,287145984,10644578304
84.200,15.800,0,0,0,14223534,13112526,2485972992,2773704704,287145984,10644733952
83.567,16.433,0,0,0,14222030,14203036,2485850112,2773819392,287154176,10644885504
83.234,16.766,0,0,0,14222034,14202970,2485854208,2773815296,287154176,10644733952
84,16,0,0,0,14224500,14203102,2486583296,2773086208,287154176,10644733952
82.400,17.600,0,0,0,14222038,14203366,2485907456,2773762048,287154176,10644733952
82.766,17.234,0,0,0,14221246,14202706,2484813824,2774855680,287154176,10644455424
62.400,37.600,0,0,0,8775124,8753514,2274816000,2984841216,287162368,10642501632
47.200,52.800,0,0,0,29006,388,2274979840,2984677376,287162368,10642501632
47.695,52.305,0,0,0,27692,298,2275045376,2984611840,287162368,10642501632
46,54,0,0,0,27240,298,2275012608,2984644608,287162368,10642501632
49.701,50.299,0,0,0,28190,388,2275045376,2984611840,287162368,10642501632
48.497,51.503,0,0,0,28220,514,2274906112,2984738816,287174656,10642501632
46.906,53.094,0,0,0,26576,520,2274971648,2984673280,287174656,10642501632
48.400,51.600,0,0,0,26816,388,2275065856,2984574976,287174656,10642505728
45.800,54.200,0,0,0,25530,388,2275065856,2984574976,287174656,10642505728
46.894,53.106,0,0,0,24678,388,2275033088,2984607744,287174656,10642505728
48.703,51.297,0,0,0,23464,388,2275090432,2984542208,287182848,10642505728
51.400,48.600,0,0,0,23954,388,2275155968,2984476672,287182848,10642505728
46.092,53.908,0,0,0,25373,388,2275188736,2984443904,287182848,10642505728
50.800,49.200,0,0,0,25314,492,2275188736,2984443904,287182848,10642505728
50.200,49.800,0,0,0,26298,388,2275155968,2984476672,287182848,10642505728
44.200,55.800,0,0,0,25554,388,2275311616,2984312832,287191040,10642505728
47.705,52.295,0,0,0,25710,388,2275246080,2984378368,287191040,10642505728
46.493,53.507,0,0,0,26706,388,2275278848,2984345600,287191040,10642505728
49.200,50.800,0,0,0,27302,784,2275405824,2984218624,287191040,10642505728
48.303,51.697,0,0,0,27320,388,2275373056,2984251392,287191040,10642505728
49.200,50.800,0,0,0,27534,430,2275430400,2984185856,287199232,10642505728
51.303,48.697,0,0,0,27576,388,2275430400,2984185856,287199232,10642505728
48.503,51.497,0,0,0,30941,388,2275205120,2984411136,287199232,10642505728
48.800,51.200,0,0,0,43072,298,2275139584,2984476672,287199232,10642505728
54,46,0,0,0,57392,388,2275237888,2984378368,287199232,10642505728
50.902,49.098,0,0,0,57636,388,2275229696,2984378368,287207424,10642505728
13.427,86.373,0.200,0,0,56316,1818,2338103296,2921504768,287207424,10643193856
70.683,29.116,0.201,0,0,9884314,9836524,2471682048,2787909632,287207424,10644738048
88,12,0,0,0,14222162,14200198,2474840064,2784751616,287207424,10644738048
86.826,13.174,0,0,0,15306862,15292420,2476687360,2782904320,287207424,10644742144
87.776,12.224,0,0,0,13124978,13107840,2480238592,2779344896,287215616,10644738048
87.800,12.200,0,0,0,15313092,15291698,2480336896,2779246592,287215616,10644738048
86.800,13.200,0,0,0,15291020,15048040,2482278400,2777305088,287215616,10644815872
88.400,11.600,0,0,0,13156172,13351432,2481348608,2778234880,287215616,10644738048
87.226,12.774,0,0,0,15312720,15292222,2482307072,2777276416,287215616,10644738048
87.600,12.400,0,0,0,13129987,13106986,2482737152,2776838144,287223808,10644889600
86.974,12.826,0.200,0,0,15311706,15291932,2482335744,2777239552,287223808,10644738048
86.028,13.972,0,0,0,15310460,15292182,2483822592,2775752704,287223808,10644738048
87.200,12.800,0,0,0,13130300,14198684,2484740096,2774835200,287223808,10644738048
87.976,12.024,0,0,0,15314868,14200392,2484686848,2774888448,287223808,10644738048
86.800,13.200,0,0,0,15316128,15291892,2484940800,2774626304,287232000,10644738048
87.800,12.200,0,0,0,13131354,13304684,2486054912,2773512192,287232000,10644738048
88.400,11.600,0,0,0,15315854,15098550,2484617216,2774949888,287232000,10644738048
86.028,13.972,0,0,0,15317046,15293648,2485579776,2773987328,287232000,10644738048
83,17,0,0,0,15316166,15294136,2486001664,2773565440,287232000,10644815872
84.970,15.030,0,0,0,15315432,15294070,2486222848,2773336064,287240192,10644660224
82.600,17.400,0,0,0,15316970,15294054,2485809152,2773749760,287240192,10644738048
83.234,16.766,0,0,0,14225688,14202244,2485506048,2774052864,287240192,10644738048
83.166,16.834,0,0,0,15317176,15293608,2485309440,2774249472,287240192,10644738048
83.234,16.766,0,0,0,14226504,14201492,2485972992,2773585920,287240192,10644738048
82.966,17.034,0,0,0,15317654,15294162,2486169600,2773381120,287248384,10644660224
81,19,0,0,0,14226338,14201386,2485940224,2773610496,287248384,10644738048
84.200,15.800,0,0,0,14226554,15290774,2486046720,2773504000,287248384,10644738048
83.400,16.600,0,0,0,15314882,14200828,2486054912,2773495808,287248384,10644738048
83.034,16.966,0,0,0,14225406,14199696,2485481472,2774069248,287248384,10644738048
80.160,19.840,0,0,0,14225078,14199736,2485649408,2773893120,287256576,10644733952
81.200,18.800,0,0,0,13133780,13107950,2485743616,2773798912,287256576,10644815872
82.800,17.200,0,0,0,15318318,15292776,2486153216,2773389312,287256576,10644738048
81.400,18.600,0,0,0,14227504,14200304,2486853632,2772684800,287256576,10644660224
77.800,22.200,0,0,0,14224452,14200290,2486661120,2772873216,287256576,10644664320
77.600,22.400,0,0,0,14224520,14199736,2486636544,2772889600,287264768,10644742144
77.844,22.156,0,0,0,14224232,14199778,2486390784,2773135360,287264768,10644819968
82.966,17.034,0,0,0,13131050,13107490,2486513664,2773012480,287264768,10644742144
80,20,0,0,0,14225208,14199448,2487447552,2772078592,287264768,10644664320
81.400,18.600,0,0,0,14225276,14199712,2486509568,2773016576,287264768,10644742144
81.600,18.400,0,0,0,14225178,14201320,2487693312,2771824640,287272960,10644664320
81.200,18.800,0,0,0,13133358,14200574,2487963648,2771554304,287272960,10644815872
81,19,0,0,0,14222766,13110060,2487844864,2771673088,287272960,10644664320
80.800,19.200,0,0,0,14223936,14202218,2487840768,2771677184,287272960,10644664320
80.600,19.400,0,0,0,13132338,14201020,2488131584,2771386368,287272960,10644742144
80.600,19.400,0,0,0,14222884,13110678,2488188928,2771320832,287281152,10644664320
80,20,0,0,0,14225088,14201602,2488492032,2771017728,287281152,10644738048
82.600,17.400,0,0,0,13136449,14200178,2488528896,2770976768,287281152,10644738048
79.400,20.600,0,0,0,13133078,13109626,2487988224,2771517440,287281152,10644742144
80,20,0,0,0,14224214,13110060,2488569856,2770935808,287281152,10644664320
80.600,19.400,0,0,0,14224984,14201476,2487869440,2771628032,287289344,10644742144
80.800,19.200,0,0,0,13131074,14200430,2487967744,2771529728,287289344,10644742144
81.836,18.164,0,0,0,14222287,13110720,2488631296,2770866176,287289344,10644664320
81.563,18.437,0,0,0,14223434,14201692,2488492032,2771005440,287289344,10644664320
79.200,20.800,0,0,0,13131974,14200474,2488705024,2770792448,287289344,10644738048
81.563,18.437,0,0,0,13133760,13109428,2488754176,2770735104,287297536,10644742144
78.842,21.158,0,0,0,14222608,13110876,2488659968,2770825216,287297536,10644664320
83.567,16.433,0,0,0,15314236,15294772,2488512512,2770972672,287297536,10644742144
84.830,15.170,0,0,0,15312788,15294706,2488934400,2770550784,287297536,10644742144
84.800,15.200,0,0,0,16407526,17477834,2489618432,2769866752,287297536,10644742144
83.600,16.400,0,0,0,15316964,15294598,2489614336,2769862656,287305728,10644668416
83.600,16.400,0,0,0,15315372,14203758,2489892864,2769584128,287305728,10644742144
82.600,17.400,0,0,0,13132944,14200970,2489630720,2769846272,287305728,10644742144
79.800,20.200,0,0,0,14223288,13110786,2489573376,2769903616,287305728,10644742144
81.200,18.800,0,0,0,14224116,15292928,2489430016,2770046976,287305728,10644590592
82.834,17.166,0,0,0,15314462,14200986,2489032704,2770432000,287313920,10644742144
81,19,0,0,0,13133761,14199080,2488938496,2770526208,287313920,10644742144
83.400,16.600,0,0,0,14225704,13108608,2489634816,2769829888,287313920,10644742144
81.764,18.236,0,0,0,14225457,15291146,2487164928,2772299776,287313920,10643607552
49.499,50.100,0.401,0,0,4410184,3291386,2276593664,2982871040,287313920,10642518016
48,52,0,0,0,31086,388,2276614144,2982838272,287326208,10642518016
46.600,53.400,0,0,0,32558,298,2276679680,2982772736,287326208,10642518016
46.600,53.400,0,0,0,31682,298,2276745216,2982707200,287326208,10642518016
50.200,49.800,0,0,0,32336,298,2276745216,2982707200,287326208,10642518016
48,52,0,0,0,33536,382,2276810752,2982641664,287326208,10642518016
46.200,53.800,0,0,0,31446,388,2276900864,2982543360,287334400,10642518016
50,50,0,0,0,29906,298,2276900864,2982543360,287334400,10642518016
48.600,51.400,0,0,0,29506,298,2276966400,2982477824,287334400,10642518016
50.200,49.800,0,0,0,29892,298,2277158912,2982285312,287334400,10642518016
48.800,51.200,0,0,0,27776,388,2277031936,2982412288,287334400,10642518016
49.299,50.701,0,0,0,30476,748,2277056512,2982379520,287342592,10642518016
48.800,51.200,0,0,0,32072,298,2277089280,2982346752,287342592,10642518016
46.600,53.400,0,0,0,32324,298,2277187584,2982248448,287342592,10642518016
47.600,52.400,0,0,0,31748,298,2277253120,2982182912,287342592,10642518016
49.400,50.600,0,0,0,31970,388,2277318656,2982117376,287342592,10642518016
49.800,50.200,0,0,0,31138,388,2277310464,2982117376,287350784,10642518016
48.303,51.697,0,0,0,30976,298,2277376000,2982051840,287350784,10642518016
48.800,51.200,0,0,0,31086,388,2277404672,2982019072,287350784,10642522112
47.200,52.800,0,0,0,29471,388,2277437440,2981986304,287350784,10642522112
51.200,48.800,0,0,0,27728,298,2277535744,2981888000,287350784,10642522112
48.600,51.400,0,0,0,29616,388,2277560320,2981855232,287358976,10642522112
48,52,0,0,0,28382,298,2277593088,2981822464,287358976,10642522112
51.200,48.800,0,0,0,30002,298,2277691392,2981724160,287358976,10642522112
36.800,63.200,0,0,0,32330,1728,2278776832,2980638720,287358976,10642759680
31.250,68.347,0.403,0,0,3310938,3282152,2475175936,2784235520,287358976,10644770816
79,21,0,0,0,15317122,15295984,2481266688,2778136576,287367168,10644688896
79.800,20.200,0,0,0,15319054,15295960,2482581504,2776821760,287367168,10644692992
81.637,18.363,0,0,0,15318401,15296314,2483589120,2775814144,287367168,10644684800
79.158,20.842,0,0,0,15331750,14204616,2484453376,2774949888,287367168,10644692992
80.600,19.400,0,0,0,15342737,15295482,2484690944,2774712320,287367168,10644688896
80.200,19.800,0,0,0,14254844,15295658,2484989952,2774405120,287375360,10644766720
80.600,19.400,0,0,0,15342560,15295720,2485456896,2773938176,287375360,10644766720
80.561,19.439,0,0,0,15335188,15295060,2485780480,2773614592,287375360,10644766720
80.838,19.162,0,0,0,15322364,15295324,2486226944,2773168128,287375360,10644762624
80,20,0,0,0,15310854,15295588,2486448128,2772946944,287375360,10644766720
80.762,19.238,0,0,0,15313944,15294928,2486616064,2772770816,287383552,10644766720
79.400,20.600,0,0,0,15315658,15295192,2486509568,2772877312,287383552,10644766720
81.600,18.400,0,0,0,14223747,14201824,2487173120,2772213760,287383552,10644766720
83.433,16.567,0,0,0,14224212,14201938,2486960128,2772426752,287383552,10644688896
85,15,0,0,0,14224094,14202340,2486841344,2772545536,287383552,10644766720
81.964,18.036,0,0,0,14224066,14202178,2487263232,2772115456,287391744,10644692992
82.072,17.928,0,0,0,14225052,14202484,2486636544,2772742144,287391744,10644692992
83.968,16.032,0,0,0,14224108,14202550,2487083008,2772295680,287391744,10644766720
82.766,17.234,0,0,0,15316460,15294678,2487115776,2772262912,287391744,10644692992
83.267,16.733,0,0,0,14225488,14202442,2487164928,2772213760,287391744,10644766720
82.164,17.836,0,0,0,14225330,14202244,2487238656,2772127744,287399936,10644758528
84.631,15.369,0,0,0,14226698,14201782,2487943168,2771423232,287399936,10644766720
84.970,15.030,0,0,0,14226292,14201956,2488291328,2771075072,287399936,10644766720
79.800,20.200,0,0,0,15317182,15295036,2488344576,2771021824,287399936,10644688896
77.600,22.400,0,0,0,15314532,15295432,2488778752,2770583552,287399936,10644766720
79.800,20.200,0,0,0,13162220,13110286,2488684544,2770665472,287408128,10644766720
76.600,23.400,0,0,0,15344310,15295036,2488958976,2770391040,287408128,10644688896
80.160,19.840,0,0,0,15342616,15295168,2488754176,2770595840,287408128,10644766720
80.040,19.960,0,0,0,14251700,14202854,2488975360,2770370560,287408128,10644766720
77.200,22.800,0,0,0,15334128,15295446,2488324096,2771021824,287408128,10644766720
78,22,0,0,0,15307913,15295192,2488541184,2770796544,287416320,10644766720
78.357,21.643,0,0,0,15311632,15295168,2489036800,2770300928,287416320,10644766720
75.649,24.351,0,0,0,15315618,15295258,2488807424,2770530304,287416320,10644766720
76.800,23.200,0,0,0,15316464,15294772,2489319424,2770018304,287416320,10644688896
76.600,23.400,0,0,0,15318392,15294756,2489077760,2770259968,287416320,10644766720
77.600,22.400,0,0,0,15317612,15295192,2488807424,2770522112,287424512,10644766720
78.200,21.800,0,0,0,15316038,14204182,2489065472,2770264064,287424512,10644688896
77.400,22.600,0,0,0,14225866,15293506,2488680448,2770649088,287424512,10644766720
77.200,22.800,0,0,0,15317494,15295324,2488676352,2770653184,287424512,10644766720
76.200,23.800,0,0,0,15316824,15295432,2489049088,2770280448,287424512,10644766720
75.600,24.400,0,0,0,15317466,15295258,2488840192,2770481152,287432704,10644766720
77.355,22.645,0,0,0,15318268,15294904,2488991744,2770329600,287432704,10644766720
76.447,23.553,0,0,0,15320066,15295150,2489212928,2770108416,287432704,10644692992
77.445,22.555,0,0,0,15316656,15295522,2488692736,2770624512,287432704,10644692992
82.129,17.871,0,0,0,15315414,15295060,2488635392,2770681856,287432704,10644697088
80.240,19.760,0,0,0,15314694,15294730,2489204736,2770104320,287440896,10644770816
81,19,0,0,0,14224110,14202392,2489331712,2769977344,287440896,10644770816
79,21,0,0,0,15314592,14204196,2489249792,2770059264,287440896,10644770816
79.200,20.800,0,0,0,14224476,15294340,2489282560,2770026496,287440896,10644770816
78.758,21.242,0,0,0,14223166,14203274,2489389056,2769920000,287440896,10644623360
79.641,20.359,0,0,0,15315226,15295126,2489733120,2769567744,287449088,10644770816
79,21,0,0,0,15316386,15295524,2489966592,2769334272,287449088,10644770816
80.200,19.800,0,0,0,14223480,14203516,2490388480,2768912384,287449088,10644770816
81,19,0,0,0,15316060,15296224,2490433536,2768867328,287449088,10644770816
80,20,0,0,0,14225524,14203514,2490806272,2768494592,287449088,10644770816
82.200,17.800,0,0,0,15316772,15295192,2491060224,2768232448,287457280,10644770816
81.764,18.236,0,0,0,14224916,14202484,2490859520,2768433152,287457280,10644770816
79.840,20.160,0,0,0,15316268,15294468,2490503168,2768789504,287457280,10644770816
