#"Dstat 0.7.3 CSV output"
#"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
#"Host:","node0.dpsgd-cluster-4.uwmadison744-f20-pg0.wisc.cloudlab.us",,,,"User:","hemantc"
#"Cmdline:","dstat --cpu --net --mem --output cpsgd.csv 1",,,,"Date:","08 Dec 2020 13:08:51 CST"
#"total cpu usage",,,,,"net/total",,"memory usage",,,
#"usr","sys","idl","wai","stl","recv","send","used","free","buff","cach"
83.730,1.587,14.484,0,0.198,10956200,10752184,735391744,4169367552,290742272,10985287680
78.367,1.633,20,0,0,10490634,10551630,735166464,4169592832,290742272,10985287680
85.944,1.205,12.651,0,0.201,9900504,9960730,734777344,4169981952,290742272,10985086976
86.922,1.610,11.469,0,0,9903018,9961036,735793152,4168957952,290750464,10985086976
92.600,0.600,6.600,0,0.200,9899052,9974498,735576064,4169175040,290750464,10985091072
90.782,1.002,8.216,0,0,9902632,9959782,735698944,4169052160,290750464,10985287680
88.866,1.215,9.717,0,0.202,11482582,11543482,735354880,4169396224,290750464,10985291776
88.008,1.220,10.772,0,0,9964274,10030386,735444992,4169306112,290750464,10985091072
87.849,1.594,10.359,0,0.199,9900444,9966672,735256576,4169494528,290750464,10985091072
81.489,1.408,17.103,0,0,9901792,9959584,735461376,4169281536,290758656,10985488384
89.157,1.807,8.835,0,0.201,11545718,11605906,735498240,4169244672,290758656,10985287680
88.224,1.198,10.579,0,0,9901290,9973970,735117312,4169625600,290758656,10985287680
93.347,1.613,5.040,0,0,9902262,9960508,735014912,4169728000,290758656,10985484288
89.718,1.210,8.871,0,0.202,11548626,11612940,734859264,4169883648,290758656,10985287680
85.915,1.408,12.676,0,0,9904268,9966714,734990336,4169752576,290758656,10985287680
92.016,0.998,6.786,0,0.200,11483692,11542456,735285248,4169449472,290766848,10985287680
84,2.200,13.800,0,0,9964674,10037144,735866880,4168867840,290766848,10985287680
91.129,1.008,7.863,0,0,9900404,9960202,735936512,4168798208,290766848,10985091072
92.585,1.202,6.012,0,0.200,9902580,9960664,735608832,4169125888,290766848,10985484288
82,1.200,16.800,0,0,9902428,9960586,735207424,4169523200,290766848,10985291776
80.483,1.408,18.109,0,0,11534976,11597348,735653888,4169076736,290766848,10985291776
92.323,1.010,6.263,0.202,0.202,9909548,9979504,735834112,4168888320,290775040,10985291776
90.283,1.215,8.502,0,0,9899112,9959188,735068160,4169654272,290775040,10985291776
90.258,1.193,8.549,0,0,9897292,10223006,735633408,4169089024,290775040,10985291776
84.444,1.212,14.141,0,0.202,11541434,11342880,734478336,4170244096,290775040,10984894464
77.867,1.811,20.322,0,0,9899658,9973112,736518144,4168204288,290775040,10985291776
89.157,1.004,9.839,0,0,9897906,9959866,736837632,4167884800,290775040,10985095168
79.960,1.215,18.623,0,0.202,9900327,9959218,737112064,4167602176,290783232,10985488384
91.617,0.798,7.385,0,0.200,9899024,9960966,736657408,4168056832,290783232,10985680896
90.562,1.807,7.631,0,0,11544146,11605996,737013760,4167700480,290783232,10985291776
89.431,1.220,9.350,0,0,9899256,9967950,737079296,4167634944,290783232,10985291776
85.743,1.406,12.651,0,0.201,9899988,9966516,736530432,4168183808,290783232,10985291776
87.928,1.006,11.066,0,0,9899770,9960112,736698368,4168015872,290783232,10985291776
89.820,1.397,8.782,0,0,9898396,9961192,737423360,4167282688,290791424,10985291776
90.763,1.406,7.631,0,0.201,10425858,10484786,737591296,4167114752,290791424,10985291776
88.934,1.811,9.256,0,0,11015804,11079600,736915456,4167790592,290791424,10985291776
90.438,1.793,7.769,0,0,9898866,9973604,737574912,4167131136,290791424,10985291776
89.738,1.408,8.652,0,0.201,9898834,9960796,737869824,4166836224,290791424,10985291776
87.751,1.004,11.245,0,0,11543554,11605510,737579008,4167118848,290799616,10985291776
89.820,0.998,8.982,0,0.200,9898984,9973772,737775616,4166922240,290799616,10985291776
88.732,0.805,10.463,0,0,9899832,9958486,737677312,4167020544,290799616,10985291776
88.057,1.619,10.324,0,0,11481612,11541610,737325056,4167372800,290799616,10985488384
92.958,1.207,5.634,0,0.201,9960802,10037804,737202176,4167495680,290799616,10985291776
90.637,1.394,7.968,0,0,9897980,9959740,736182272,4168515584,290799616,10985095168
91.400,1.200,7.400,0,0,11479110,11543614,737415168,4167274496,290807808,10985095168
53.414,9.639,36.747,0,0.201,6667430,6704292,602476544,4302213120,290807808,10983346176
74.395,9.677,15.927,0,0,27532,14156,639098880,4265590784,290807808,10985476096
94.600,2.200,3,0,0.200,26712,388,638529536,4266160128,290807808,10985279488
94.758,1.815,3.427,0,0,27264,388,638660608,4266029056,290807808,10985320448
95.354,1.212,3.434,0,0,26704,388,638844928,4265832448,290820096,10985086976
95.010,1.796,3.194,0,0,25802,388,638672896,4266004480,290820096,10985082880
93.509,2.840,3.448,0,0.203,40566,298,639782912,4264894464,290820096,10985291776
93.613,2.395,3.992,0,0,66875,298,639893504,4264783872,290820096,10985291776
94.332,1.822,3.846,0,0,62182,388,639819776,4264857600,290820096,10985078784
93.496,2.236,4.268,0,0,61048,388,640507904,4264161280,290828288,10985119744
94.332,1.822,3.846,0,0,42272,298,640430080,4264239104,290828288,10985254912
94.990,1.403,3.407,0,0.200,22780,388,640409600,4264259584,290828288,10985054208
94.355,1.613,4.032,0,0,23682,298,640770048,4263899136,290828288,10985291776
67.475,7.475,25.051,0,0,28076,494,604045312,4300623872,290828288,10983297024
38.878,27.655,33.267,0,0.200,3320064,3321324,730316800,4174352384,290828288,10985488384
85.714,0.805,13.481,0,0,9903696,9960136,735924224,4168732672,290840576,10985291776
90.342,1.811,7.847,0,0,9901212,9959782,737443840,4167213056,290840576,10985291776
90.180,1.202,8.417,0,0.200,11085696,11278314,736321536,4168335360,290840576,10985099264
85.020,1.619,13.360,0,0,10360764,10288340,735023104,4169633792,290840576,10985291776
90.818,0.798,8.184,0,0.200,9900202,9959782,734498816,4170158080,290840576,10985291776
89.200,1,9.600,0,0.200,9897930,9960862,734801920,4169846784,290848768,10985291776
84.431,0.998,14.571,0,0,9900198,9974456,735150080,4169498624,290848768,10985291776
84.444,1.616,13.737,0,0.202,9900080,9959716,735653888,4168994816,290848768,10985295872
89.044,1.594,9.363,0,0,10162488,9961714,735428608,4169220096,290848768,10985291776
89.738,1.811,8.451,0,0,11282032,11619044,735137792,4169506816,290848768,10985299968
90.419,0.599,8.782,0,0.200,9899226,9959872,734785536,4169859072,290848768,10985295872
90.121,1.210,8.669,0,0,11547392,11606698,735600640,4169035776,290856960,10985295872
89.759,1.205,9.036,0,0,9901732,9973310,734687232,4169949184,290856960,10985295872
91.767,1.004,7.229,0,0,9901040,9959320,735719424,4168916992,290856960,10985484288
91.313,1.010,7.475,0,0.202,11482480,11552588,735584256,4169052160,290856960,10985295872
85.944,1.205,12.851,0,0,9963632,10013166,734617600,4170018816,290856960,10985095168
85.944,1.807,12.048,0,0.201,9902412,9974036,735358976,4169277440,290856960,10985295872
83.968,1.202,14.830,0,0,9901976,9959254,735289344,4169338880,290865152,10985488384
89.919,1.815,8.266,0,0,10164272,10225046,735326208,4169302016,290865152,10985103360
90,0.600,9.200,0,0.200,11279490,11355358,734896128,4169732096,290865152,10985295872
84.879,1.411,13.710,0,0,9900052,9960004,734810112,4169818112,290865152,10985295872
90.581,0.802,8.417,0,0.200,9900110,9961852,735076352,4169551872,290865152,10985488384
87.776,1.202,11.022,0,0,9898066,9959782,735539200,4169089024,290865152,10985103360
84.337,1.606,13.855,0,0.201,9899528,9960334,735748096,4168876032,290869248,10985492480
86.465,1.212,12.323,0,0,9899198,9959452,735440896,4169183232,290869248,10985295872
90.744,1.006,8.048,0,0.201,10294844,10488630,736043008,4168581120,290869248,10985492480
90.744,1.610,7.646,0,0,11151168,11087020,735211520,4169412608,290869248,10985295872
88.687,1.212,10.101,0,0,9901505,9966210,735252480,4169371648,290869248,10985295872
90.361,0.803,8.635,0,0.201,11218074,11279532,735272960,4169351168,290869248,10985295872
89.858,1.014,9.128,0,0,10230496,10300764,734380032,4170235904,290877440,10985295872
85.972,1.603,12.224,0,0.200,9902934,9960004,734699520,4169916416,290877440,10985492480
88.664,1.417,9.919,0,0,9902136,9960070,734494720,4170121216,290877440,10985480192
88.330,1.207,10.262,0,0.201,11546950,11621282,734986240,4169629696,290877440,10985295872
85.800,1.400,12.800,0,0,9900664,9960268,735764480,4168851456,290877440,10985099264
89.600,2,8.400,0,0,10160930,10224014,735625216,4168990720,290877440,10985103360
89.600,1,9.200,0,0.200,9632954,9695928,735481856,4169125888,290885632,10985103360
90.400,1.200,8.400,0,0,11543074,11619476,735727616,4168880128,290885632,10985295872
88.330,1.207,10.262,0,0.201,9899774,9960640,735322112,4169285632,290885632,10985295872
85.628,1.215,13.158,0,0,9902276,9959320,735035392,4169572352,290885632,10985295872
92,0.600,7.400,0,0,9900560,9959386,735547392,4169060352,290885632,10985295872
91.417,1.597,6.786,0,0.200,11483024,11542624,734846976,4169760768,290885632,10985295872
85.141,1.205,13.454,0.201,0,9963914,10037318,734765056,4169834496,290893824,10985095168
92.430,0.996,6.375,0,0.199,9900578,9960334,734527488,4170072064,290893824,10985099264
89.655,1.420,8.925,0,0,11492672,11553614,735473664,4169125888,290893824,10985099264
84.476,2.218,13.105,0,0.202,9954020,10010400,735080448,4169519104,290893824,10985095168
81,1.600,17.400,0,0,9902632,9974324,735473664,4169125888,290893824,10985492480
91.147,1.207,7.445,0,0.201,9902792,9959806,734965760,4169633792,290893824,10985295872
84.879,1.411,13.710,0,0,9902354,9959410,735240192,4169351168,290902016,10985295872
92.369,1.406,6.225,0,0,11543838,11605816,735236096,4169355264,290902016,10985095168
89.066,0.596,10.338,0,0,9838924,9895378,734978048,4169613312,290902016,10985492480
83.871,1.008,14.919,0,0.202,9912954,9970532,734638080,4169953280,290902016,10985295872
84.274,1.411,14.113,0,0.202,9955620,10026568,735256576,4169334784,290902016,10985492480
85.119,1.786,12.897,0,0.198,9900774,9959872,734695424,4169895936,290902016,10985099264
88.283,1.818,9.899,0,0,9900844,9960772,734593024,4169986048,290910208,10985295872
87.674,0.199,12.127,0,0,9902226,9960664,735576064,4169003008,290910208,10985103360
85.119,1.587,13.095,0,0.198,9900890,9960970,735358976,4169220096,290910208,10985099264
89.069,1.822,9.109,0,0,11548018,11606434,735354880,4169224192,290910208,10985095168
90.581,1.403,7.816,0,0.200,9905856,9973322,735207424,4169371648,290910208,10985295872
82.004,1.431,16.564,0,0,9906708,9959080,735723520,4168851456,290910208,10985693184
89.759,1.406,8.635,0,0.201,11551772,11613294,735232000,4169334784,290918400,10985693184
88.377,0.802,10.822,0,0,9905238,9965946,735166464,4169400320,290918400,10985299968
91.400,1.200,7.400,0,0,11506294,11568770,733458432,4171108352,290918400,10984357888
36.821,16.499,46.479,0,0.201,3369168,3371470,638820352,4265746432,290918400,10985107456
94.611,1.796,3.593,0,0,35396,388,639676416,4264890368,290918400,10985299968
94.188,1.804,4.008,0,0,34130,298,639758336,4264808448,290918400,10985492480
94.118,2.028,3.854,0,0,34030,298,639868928,4264685568,290930688,10985496576
94.970,2.012,2.817,0,0.201,32136,298,639528960,4265025536,290930688,10985304064
95.409,1.597,2.994,0,0,31442,298,638832640,4265721856,290930688,10985099264
93.775,2.008,4.217,0,0,30550,298,640598016,4263956480,290930688,10985107456
94.235,1.789,3.777,0,0.199,31268,388,639934464,4264620032,290930688,10985107456
95.082,1.844,3.074,0,0,29666,388,640446464,4264108032,290930688,10985062400
94.106,1.829,4.065,0,0,30572,298,640831488,4263714816,290938880,10985480192
94.990,1.804,3.206,0,0,29178,388,640897024,4263649280,290938880,10985103360
94.545,2.222,3.030,0,0.202,28681,388,640806912,4263739392,290938880,10985291776
93.686,2.444,3.870,0,0,27506,298,641658880,4262887424,290938880,10985295872
27.455,25.451,46.894,0,0.200,31004,584,687161344,4217384960,290938880,10985295872
69.339,8.617,22.044,0,0,8257050,8288342,733396992,4171149312,290938880,10985099264
86.895,1.411,11.694,0,0,9904264,9974588,736026624,4168507392,290951168,10985299968
90.161,0.803,9.036,0,0,9903692,9960994,735698944,4168835072,290951168,10985299968
88.800,1.400,9.600,0,0.200,11547484,11607004,735899648,4168634368,290951168,10985099264
89.800,0.800,9.400,0,0,9903286,9975578,735543296,4168990720,290951168,10985299968
90.927,1.613,7.460,0,0,9899264,9960268,735768576,4168765440,290951168,10985304064
91.952,1.408,6.439,0,0.201,11493864,11554340,735023104,4169510912,290951168,10985299968
86.172,1.804,11.824,0.200,0,9953784,10026592,734380032,4170145792,290959360,10985299968
85.542,1.205,13.052,0,0.201,9900510,9960640,734384128,4170141696,290959360,10985492480
91.165,1.004,7.831,0,0,9899514,9960664,734597120,4169928704,290959360,10985299968
89.960,1.406,8.635,0,0,10686666,10753064,735412224,4169113600,290959360,10985304064
91.165,1.004,7.631,0,0.201,10757809,10831090,735739904,4168785920,290959360,10985496576
88.508,1.411,10.081,0,0,9903910,9960900,734953472,4169572352,290959360,10985496576
93.725,0.810,5.466,0,0,11546610,11620622,735223808,4169293824,290967552,10985492480
91.348,1.006,7.445,0,0.201,9903650,9961060,734085120,4170432512,290967552,10985299968
87.123,1.207,11.670,0,0,9907548,9960598,735195136,4169322496,290967552,10985496576
86.573,1.202,12.224,0,0,9904080,9961708,734879744,4169637888,290967552,10985299968
86.720,1.207,11.871,0,0.201,11485616,11542942,734855168,4169662464,290967552,10985304064
90.361,1.205,8.434,0,0,9966180,10037582,735485952,4169031680,290967552,10985299968
88.531,1.207,10.262,0,0,9904298,9960796,735014912,4169494528,290975744,10985299968
82.424,1.414,15.960,0,0.202,9905530,9960772,735367168,4169142272,290975744,10985299968
82.460,1.613,15.927,0,0,9906192,9961036,734920704,4169588736,290975744,10985304064
90.600,1,8.200,0,0.200,9907410,9959938,734920704,4169588736,290975744,10985299968
82.932,1.205,15.863,0,0,9907196,9960838,735272960,4169236480,290975744,10985299968
88.153,1.406,10.442,0,0,11487700,11542162,735703040,4168798208,290983936,10985299968
88.934,1.006,9.859,0,0.201,9967136,10024342,735698944,4168802304,290983936,10985496576
91.767,1.406,6.827,0,0,9907476,9975092,735617024,4168884224,290983936,10985299968
91.935,0.806,7.056,0,0.202,10169028,9962830,735264768,4169236480,290983936,10985103360
85.629,1.796,12.575,0,0,11287494,11605564,734875648,4169625600,290983936,10985099264
88.423,1.597,9.581,0.200,0.200,9907526,9974324,734433280,4170059776,290992128,10985103360
81.928,1.606,16.466,0,0,9908702,9960004,734752768,4169740288,290992128,10985693184
93.159,1.006,5.634,0,0.201,11487396,11544010,734720000,4169768960,290992128,10985107456
87.776,2.204,10.020,0,0,9967806,10025200,734830592,4169658368,290992128,10985103360
90.909,1.212,7.879,0,0,9904834,9974168,734552064,4169936896,290992128,10985111552
87.928,1.006,10.865,0,0.201,9902990,9960400,734617600,4169863168,291000320,10985500672
82.150,1.217,16.633,0,0,9902330,9960928,734793728,4169687040,291000320,10985107456
85.571,2.004,12.425,0,0,9904686,9961102,734834688,4169646080,291000320,10985304064
83.367,1.217,15.213,0,0.203,9904822,9960706,735404032,4169076736,291000320,10985107456
86.354,1.426,12.220,0,0,11495832,11543434,735502336,4168978432,291000320,10985107456
87.677,1.414,10.707,0.202,0,9955574,10024114,734593024,4169879552,291008512,10985103360
91.165,1.205,7.430,0,0.201,9900872,9975182,734564352,4169908224,291008512,10985304064
90.283,1.619,7.895,0,0.202,9901558,9961126,735129600,4169342976,291008512,10985115648
85.111,1.006,13.883,0,0,9901738,9960070,734838784,4169633792,291008512,10985500672
86.546,1.606,11.647,0,0.201,11546202,11606368,734887936,4169584640,291008512,10985103360
92.555,1.610,5.835,0,0,9903274,9975644,735043584,4169428992,291008512,10985500672
89.980,1.202,8.818,0,0,11483058,11542426,734818304,4169646080,291016704,10985107456
88.822,1.397,9.581,0,0.200,9966294,10024738,734621696,4169842688,291016704,10984906752
92.525,0.808,6.667,0,0,9903006,9973994,734306304,4170158080,291016704,10985304064
88.129,0.402,11.469,0,0,9903646,9960664,735318016,4169146368,291016704,10985304064
89.537,1.408,9.054,0,0,11525692,11596404,734511104,4169953280,291016704,10985304064
92.184,1.002,6.613,0,0.200,9923990,9985410,735506432,4168957952,291016704,10985500672
84.232,0.998,14.571,0,0.200,9904208,9961126,734236672,4170219520,291024896,10985304064
89.463,1.590,8.946,0,0,9904630,9960772,734949376,4169506816,291024896,10985304064
88.664,1.417,9.919,0,0,11529122,11581398,734683136,4169773056,291024896,10985304064
89.157,1.205,9.438,0,0.201,9926904,10000500,734167040,4170289152,291024896,10985304064
93.725,0.810,5.466,0,0,9904132,9961102,734666752,4169789440,291024896,10985304064
91.515,1.616,6.869,0,0,11496678,11544598,734728192,4169719808,291033088,10985304064
82.932,0.803,16.064,0,0.201,9905352,9971132,734892032,4169555968,291033088,10985304064
90.581,1.002,8.417,0,0,9956908,10026700,734601216,4169846784,291033088,10985304064
91.784,1.403,6.814,0,0,9902846,9961126,734982144,4169465856,291033088,10985107456
90.581,1.202,8.016,0,0.200,9903562,9960706,735514624,4168933376,291033088,10985500672
92.525,1.010,6.465,0,0,11484606,11544868,734908416,4169531392,291041280,10985304064
63.984,6.640,29.175,0,0.201,8321016,8364316,599117824,4305321984,291041280,10983350272
58.586,12.929,28.485,0,0,33928,14156,638164992,4266274816,291041280,10985283584
94.578,1.807,3.414,0,0.201,32294,298,639520768,4264919040,291041280,10985488384
94.070,2.249,3.681,0,0,32812,430,638283776,4266156032,291041280,10985500672
96.169,2.016,1.815,0,0,33502,388,638590976,4265836544,291053568,10985304064
94.545,1.616,3.636,0,0.202,33610,478,638562304,4265865216,291053568,10985304064
94.355,1.613,4.032,0,0,33158,784,639209472,4265218048,291053568,10985496576
94.433,1.988,3.579,0,0,32788,388,638808064,4265619456,291053568,10985103360
94.980,2.008,3.012,0,0,31282,388,639758336,4264669184,291053568,10985295872
94.949,1.818,3.232,0,0,31037,388,640139264,4264280064,291061760,10985500672
93.625,2.191,3.984,0,0.199,31744,298,638996480,4265422848,291061760,10984910848
94.980,2.008,3.012,0,0,32744,388,639537152,4264882176,291061760,10985500672
95.400,1.400,3.200,0,0,30712,298,639127552,4265291776,291061760,10985299968
65.121,8.871,26.008,0,0,30876,452,603217920,4301201408,291061760,10983301120
48.008,25.498,26.295,0.199,0,4967300,4967766,732639232,4171767808,291074048,10985304064
87.221,1.014,11.562,0,0.203,9902420,9958528,733229056,4171177984,291074048,10985103360
93.775,1.205,5.020,0,0,9904410,9973994,733761536,4170645504,291074048,10985500672
90.818,1.198,7.784,0,0.200,9904066,9959146,734371840,4170035200,291074048,10985304064
88.330,1.207,10.463,0,0,11489020,11541634,733847552,4170555392,291074048,10985111552
87.824,1.198,10.778,0,0.200,9905032,9960334,734400512,4169994240,291082240,10985308160
84.032,1.198,14.770,0,0,9968284,10023022,732475392,4171919360,291082240,10984919040
92.400,1.400,6,0,0.200,9906108,9974654,734162944,4170231808,291082240,10985308160
87.575,1.002,11.423,0,0,9902704,9959938,734740480,4169654272,291082240,10985304064
88.391,1.018,10.591,0,0,9900882,9960598,733900800,4170493952,291082240,10985504768
83.135,1.587,15.079,0,0.198,9901320,9959212,734777344,4169617408,291082240,10985111552
87.174,1.603,11.222,0,0,11546278,11605114,734392320,4169994240,291090432,10985107456
92.958,1.207,5.634,0,0.201,9901584,9974696,734543872,4169842688,291090432,10985308160
87.425,0.998,11.577,0,0,9903886,9960442,734285824,4170100736,291090432,10985115648
91.270,1.389,7.143,0,0.198,9904144,9960904,734670848,4169715712,291090432,10985308160
84.677,1.008,14.315,0,0,10180226,10234674,734887936,4169498624,291090432,10985308160
88,1.200,10.800,0,0,11214450,11265728,735068160,4169318400,291090432,10985504768
92.570,0.602,6.426,0.201,0.201,9966092,10025134,734031872,4170346496,291098624,10985308160
88.800,1.600,9.400,0,0.200,9904954,9973640,735223808,4169154560,291098624,10985484288
84.631,1.597,13.772,0,0,9904392,9959938,734990336,4169388032,291098624,10985308160
88.048,1.594,10.359,0,0,9906540,9958024,734306304,4170072064,291098624,10985504768
86.948,1.406,11.446,0,0.201,11548014,11606425,734806016,4169572352,291098624,10985308160
80.684,0.805,18.511,0,0,9870622,9917508,734568448,4169801728,291106816,10985308160
83.166,1.603,15.030,0,0.200,9907578,9937940,734101504,4170268672,291106816,10985111552
90.505,1.212,8.283,0,0,9981916,10037606,735268864,4169101312,291106816,10985312256
89.800,1,9,0,0.200,9920004,9960256,734732288,4169637888,291106816,10985308160
86.974,1.603,11.222,0,0.200,10964172,11014790,736010240,4168359936,291106816,10985308160
91.583,1.403,7.014,0,0,10490274,10557782,734941184,4169420800,291115008,10985308160
85.828,1.397,12.575,0,0.200,9899846,9952460,735150080,4169211904,291115008,10985107456
82.258,1.613,16.129,0,0,9900176,9959254,734806016,4169555968,291115008,10985107456
88.577,1.603,9.619,0,0.200,9903686,9975248,734547968,4169814016,291115008,10985308160
90.180,1.202,8.617,0,0,9904798,9960070,734113792,4170248192,291115008,10985308160
87.550,1.406,10.843,0,0.201,10166748,10223354,734748672,4169605120,291123200,10985308160
90.361,2.008,7.631,0,0,11285258,11355952,734949376,4169404416,291123200,10985500672
91.147,1.207,7.646,0,0,11485234,11542006,735342592,4169011200,291123200,10985500672
85.030,1.198,13.573,0,0.200,8584512,8377486,735154176,4169199616,291123200,10985308160
85.857,1.195,12.948,0,0,11221246,11541244,735526912,4168826880,291123200,10985308160
86.089,1.613,12.298,0,0,9968574,10036616,735322112,4169031680,291123200,10985308160
85.429,1.796,12.575,0,0.200,9904804,9952694,735641600,4168704000,291131392,10985504768
87.375,1.403,11.222,0,0,9905340,9967488,735436800,4168908800,291131392,10985111552
85.119,0.992,13.690,0,0.198,9903348,9959938,735055872,4169289728,291131392,10985308160
89.641,1.195,9.163,0,0,9901584,9960070,734527488,4169818112,291131392,10985504768
89.800,0.600,9.400,0,0.200,9900122,9960532,735019008,4169326592,291131392,10985308160
89.940,1.207,8.652,0,0.201,9898246,9961064,734314496,4170031104,291131392,10985504768
89.336,1.408,9.256,0,0,9900000,9960202,734142464,4170190848,291139584,10985308160
89.135,1.207,9.457,0,0.201,11483082,11542030,734277632,4170055680,291139584,10985308160
86.200,1.600,12.200,0,0,9965832,10024936,733573120,4170760192,291139584,10985308160
88.668,1.392,9.742,0,0.199,9900190,9973838,735633408,4168699904,291139584,10985504768
89.516,0.806,9.677,0,0,9902044,9959542,734044160,4170289152,291139584,10985308160
89.879,1.215,8.907,0,0,11486026,11542714,734302208,4170031104,291139584,10985304064
84.318,1.222,14.460,0,0,9969874,10036420,734363648,4169961472,291147776,10985111552
89.069,1.619,9.109,0,0.202,9904222,9960862,734916608,4169408512,291147776,10985111552
92.972,0.803,6.225,0,0,10432688,10486512,734486528,4169838592,291147776,10985500672
91.968,1.205,6.627,0,0.201,11021036,11086918,735764480,4168556544,291147776,10984919040
89.919,1.411,8.669,0,0,9903444,9965460,735363072,4168957952,291147776,10985312256
90.800,1.200,8,0,0,9904621,9959644,735604736,4168716288,291147776,10985312256
79.839,1.210,18.750,0,0.202,10167516,9960268,735408128,4168904704,291155968,10985115648
87.247,1.215,11.538,0,0,11282538,11604634,735240192,4169072640,291155968,10985111552
88.508,1.210,10.282,0,0,9902150,9973532,735051776,4169261056,291155968,10985312256
88.377,1.603,9.820,0,0.200,9902368,9959938,734699520,4169613312,291155968,10985312256
91.147,1.811,7.042,0,0,11483440,11542492,735109120,4169203712,291155968,10985508864
84.615,2.227,12.753,0.202,0.202,9965822,10024078,734429184,4169875456,291164160,10985111552
90.982,1.202,7.816,0,0,9903668,9974324,733831168,4170473472,291164160,10984964096
39.638,13.078,47.082,0,0.201,6613052,6625874,611635200,4292669440,291164160,10983325696
84.381,6.491,9.128,0,0,33978,14156,639393792,4264910848,291164160,10985492480
94.980,1.205,3.614,0,0.201,1155492,298,632213504,4272091136,291164160,10985324544
95.723,1.629,2.648,0,0,2195834,388,633491456,4270800896,291176448,10985349120
96.407,0.798,2.794,0,0,30946,388,632659968,4271632384,291176448,10985111552
94.747,2.424,2.828,0,0,32140,388,633184256,4271108096,291176448,10985508864
95,1,3.800,0,0.200,31534,388,633548800,4270743552,291176448,10985508864
96.024,0.994,2.982,0,0,29576,388,633004032,4271288320,291176448,10985312256
94.389,1.804,3.808,0,0,30888,388,633786368,4270505984,291176448,10985480192
93.047,2.454,4.499,0,0,30902,388,633331712,4270952448,291184640,10985291776
94.153,2.419,3.427,0,0,31780,388,634044416,4270239744,291184640,10985500672
94.274,1.840,3.681,0,0.204,31618,298,634662912,4269621248,291184640,10985500672
94.177,2.008,3.815,0,0,32214,430,634437632,4269846528,291184640,10985308160
53.939,10.505,35.354,0,0.202,34358,752,599257088,4305027072,291184640,10983309312
57.831,23.293,18.876,0,0,6550842,6564706,727990272,4176293888,291184640,10985115648
88.600,2.400,8.800,0.200,0,9968655,10038388,729677824,4174594048,291196928,10985115648
90.543,1.207,8.048,0,0.201,9906146,9960862,729534464,4174737408,291196928,10985508864
89.899,2.222,7.879,0,0,11548100,11607292,729382912,4174888960,291196928,10985111552
88.800,1.800,9.400,0,0,9904780,9974168,730161152,4174110720,291196928,10985508864
86.437,1.215,12.146,0,0.202,9901162,9960508,729063424,4175208448,291196928,10984923136
90.342,0.805,8.853,0,0,9901038,9960664,728924160,4175339520,291205120,10985312256
85.400,1,13.600,0,0,11549522,11606500,728793088,4175470592,291205120,10985312256
90.800,1.200,7.800,0,0.200,9905826,9974456,729296896,4174966784,291205120,10985312256
91.111,1.212,7.677,0,0,10432546,10486928,728911872,4175351808,291205120,10985312256
89.516,1.411,9.073,0,0,11024206,11095612,728711168,4175552512,291205120,10985312256
93.600,1.400,5,0,0,9904290,9961564,729112576,4175151104,291205120,10985312256
92.216,1.397,6.188,0,0.200,9901990,9961720,729370624,4174884864,291213312,10985504768
87.952,1.205,10.643,0,0.201,11494888,11553902,728760320,4175495168,291213312,10985312256
88.600,1.600,9.800,0,0,9955110,10014228,729239552,4175015936,291213312,10985111552
88.800,1.400,9.800,0,0,9905180,9973400,729448448,4174807040,291213312,10985312256
85.887,1.008,12.903,0,0.202,9905756,9958684,728993792,4175261696,291213312,10985312256
90.782,1.002,8.216,0,0,9903572,9960334,729251840,4174995456,291221504,10985119744
91.700,1.215,6.883,0,0.202,11482174,11544142,729288704,4174958592,291221504,10985312256
87.674,1.193,11.133,0,0,9900060,9959050,729493504,4174753792,291221504,10985508864
85.312,1.006,13.682,0,0,9963430,10022278,729702400,4174544896,291221504,10985111552
90.600,0.600,8.600,0,0.200,9902154,9974192,729706496,4174540800,291221504,10985312256
88.048,1.793,9.960,0,0.199,9902894,9961588,730341376,4173897728,291229696,10985312256
83.871,1.210,14.919,0,0,11483364,11554238,731070464,4173168640,291229696,10985312256
88.400,1.400,10,0,0.200,9965254,10027156,732688384,4171550720,291229696,10985324544
83.434,1.616,14.747,0,0.202,9903426,9960334,731381760,4172853248,291229696,10985316352
88.934,1.207,9.859,0,0,9905432,9961696,732147712,4172087296,291229696,10985316352
88.531,1.408,10.060,0,0,9909126,9958792,731529216,4172697600,291237888,10985316352
89.820,1.397,8.583,0,0.200,11556830,11613336,731193344,4173033472,291237888,10985316352
88.400,1.400,10.200,0,0,9913874,9967836,731947008,4172279808,291237888,10985316352
88.176,1.403,10.421,0,0,9910276,9959740,732082176,4172144640,291237888,10985316352
85.081,1.613,13.306,0,0,11492868,11543380,732323840,4171902976,291237888,10985320448
84.708,1.006,13.883,0.201,0.201,9974098,10031136,731688960,4172529664,291246080,10985316352
91.767,1.205,7.028,0,0,9911325,9967638,731529216,4172689408,291246080,10985316352
93.613,1.198,5.190,0,0,11553694,11606806,731754496,4172464128,291246080,10985115648
88.531,1.610,9.658,0,0.201,9910402,9975092,732131328,4172087296,291246080,10985512960
