#"Dstat 0.7.3 CSV output"
#"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
#"Host:","node0.dpsgd-cluster-4.uwmadison744-f20-pg0.wisc.cloudlab.us",,,,"User:","hemantc"
#"Cmdline:","dstat --cpu --net --mem --output cpsgd_p2a.csv 1",,,,"Date:","08 Dec 2020 14:08:41 CST"
#"total cpu usage",,,,,"net/total",,"memory usage",,,
#"usr","sys","idl","wai","stl","recv","send","used","free","buff","cach"
39.485,4.506,54.721,0.215,1.073,10064628,10517062,710283264,4135895040,294432768,11038359552
38.106,5.507,55.507,0,0.881,10053804,10058929,710823936,4135354368,294432768,11038736384
32.667,5.333,60.889,0,1.111,13382378,13410148,711016448,4135161856,294432768,11038351360
41.561,4.008,53.586,0,0.844,10049196,10058338,711200768,4134977536,294432768,11038539776
37.555,4.803,56.769,0,0.873,10085262,10096474,711041024,4135137280,294432768,11038732288
36.129,4.516,58.280,0,1.075,13351430,13371586,710881280,4135297024,294432768,11038343168
41.215,4.121,53.579,0.217,0.868,10049460,10058032,711041024,4135129088,294440960,11038539776
35.371,5.677,58.079,0,0.873,12167202,12055438,710602752,4135567360,294440960,11038543872
35.347,5.145,58.389,0,1.119,11269900,11412514,710758400,4135411712,294440960,11038535680
40.087,4.575,54.248,0,1.089,10048576,10058206,710893568,4135276544,294440960,11038535680
38.428,4.803,55.895,0,0.873,10299650,10258342,711073792,4135096320,294440960,11038543872
33.925,5.100,59.867,0,1.109,13133762,13210642,711274496,4134895616,294440960,11038343168
38.793,4.957,55.388,0,0.862,10046072,10058140,711651328,4134510592,294449152,11038351360
38.043,5.435,55.652,0,0.870,10046820,10058470,711135232,4135026688,294449152,11038736384
33.925,5.100,59.867,0,1.109,12926476,12505258,711622656,4134539264,294449152,11038347264
36.283,5.310,57.522,0,0.885,10507646,10964650,711716864,4134445056,294449152,11038543872
40.860,4.731,53.333,0,1.075,10116380,10128034,711491584,4134670336,294449152,11038347264
32.880,5.896,60.317,0,0.907,13305110,12882190,711745536,4134416384,294449152,11038539776
39.703,4.246,54.777,0.212,1.062,10060654,10516174,711774208,4134379520,294457344,11038363648
39.091,4.091,55.909,0,0.909,10049471,10057876,711454720,4134699008,294457344,11038543872
34.234,4.054,60.586,0,1.126,13388308,13410382,711356416,4134797312,294457344,11038531584
39.783,4.565,54.783,0,0.870,10047200,10057900,711847936,4134305792,294457344,11038351360
39.270,5.150,54.506,0,1.073,11557982,11574556,711319552,4134834176,294457344,11038560256
35.045,4.911,59.152,0,0.893,11880030,11893990,712085504,4134068224,294457344,11038928896
39.741,4.968,54.212,0,1.080,10046204,10057438,711659520,4134486016,294465536,11038535680
36.501,4.968,57.667,0,0.864,12925460,12504904,711131136,4135014400,294465536,11038543872
36.444,5.333,57.111,0,1.111,10506962,10963462,711987200,4134158336,294465536,11038728192
40.430,4.946,53.763,0,0.860,10046980,10058140,712265728,4133879808,294465536,11038343168
36.730,5.732,56.476,0,1.062,12034046,12054976,712056832,4134088704,294465536,11038543872
37.723,4.464,56.920,0,0.893,11401604,11415250,712028160,4134117376,294465536,11038347264
36.080,5.345,57.461,0.223,0.891,11587688,11607388,712114176,4134023168,294473728,11038740480
38.178,4.555,56.182,0,1.085,11845142,11860474,711733248,4134404096,294473728,11038547968
37.691,5.011,56.427,0,0.871,11015646,10903888,711720960,4134416384,294473728,11038347264
35.477,5.100,58.315,0,1.109,12417806,12564874,712249344,4133888000,294473728,11038543872
40.086,4.526,54.526,0,0.862,10046588,10058626,711581696,4134555648,294473728,11038728192
35.746,4.386,58.553,0.219,1.096,11584056,11604142,712327168,4133801984,294481920,11038347264
38.210,4.585,56.114,0,1.092,11848430,11864536,712437760,4133691392,294481920,11038547968
36.199,5.430,57.466,0,0.905,10145282,10160092,712519680,4133609472,294481920,11038736384
34.273,6.508,58.134,0,1.085,13286716,13309114,712282112,4133847040,294481920,11038142464
37.969,6.181,54.967,0,0.883,10046670,10057678,712531968,4133597184,294481920,11038359552
35.965,5.263,57.895,0,0.877,11108874,11127046,712110080,4134006784,294490112,11038351360
37.061,4.605,57.237,0,1.096,12326280,12342424,712171520,4133945344,294490112,11038547968
40.351,4.605,54.167,0,0.877,10087358,10099108,712011776,4134105088,294490112,11038355456
35.421,5.400,58.099,0,1.080,13349508,13371346,711811072,4134305792,294490112,11038355456
38.462,4.835,55.824,0,0.879,10048712,10057834,711766016,4134350848,294490112,11038547968
36.971,4.454,57.461,0.223,0.891,10652906,10669870,711548928,4134559744,294498304,11038736384
36.538,4.915,57.479,0,1.068,12783254,12799036,711876608,4134232064,294498304,11038740480
39.101,4.719,55.281,0,0.899,10047686,10059274,711852032,4134256640,294498304,11038547968
38.034,4.915,55.983,0,1.068,11570690,11556598,712654848,4133453824,294498304,11038543872
38.462,4.915,55.769,0,0.855,11007128,11003950,712962048,4133146624,294498304,11038744576
36.283,5.088,57.522,0,1.106,11132638,10965256,710041600,4136067072,294498304,11038547968
40.351,4.386,54.386,0,0.877,10117804,10129306,710569984,4135530496,294506496,11038728192
35.498,5.844,57.576,0,1.082,10703150,10717348,710545408,4135555072,294506496,11038744576
39.140,3.871,56.129,0,0.860,12666872,12680602,709664768,4136435712,294506496,11038556160
40.476,4.545,54.113,0,0.866,10049300,10057810,709918720,4136181760,294506496,11038547968
36.226,4.555,58.134,0,1.085,12927124,12504442,710561792,4135538688,294506496,11038556160
35.955,5.169,57.978,0,0.899,10512308,10964410,710541312,4135559168,294506496,11038928896
39.189,4.054,55.856,0,0.901,10540466,10555624,709881856,4136210432,294514688,11038347264
36.166,5.447,57.298,0,1.089,12896310,12912028,710012928,4136079360,294514688,11038343168
37.416,4.232,57.461,0,0.891,10056910,10066714,710111232,4135981056,294514688,11038547968
35.760,5.139,58.030,0,1.071,13382850,13402468,710713344,4135378944,294514688,11038158848
38.938,3.982,56.195,0,0.885,10049232,10057678,710967296,4135124992,294514688,11038547968
36.900,5.895,56.114,0,1.092,10049936,10058494,710381568,4135710720,294514688,11038359552
35.746,5.263,57.895,0.219,0.877,10429412,10444708,710561792,4135522304,294522880,11038736384
36.123,4.405,58.370,0,1.101,13008644,13025002,710483968,4135600128,294522880,11038547968
39.427,4.626,55.066,0,0.881,10056428,10067226,710828032,4135256064,294522880,11038535680
33.917,5.470,59.519,0,1.094,12922000,12941360,710643712,4135440384,294522880,11038556160
36.980,5.252,56.893,0,0.875,10510800,10519000,711278592,4134805504,294522880,11038531584
38.395,5.206,55.315,0,1.085,10050070,10058206,711225344,4134858752,294522880,11038552064
36.484,5.275,57.143,0.220,0.879,10121840,10130968,711012352,4135059456,294531072,11038547968
35.575,4.555,59.002,0,0.868,12861432,12875932,711208960,4134862848,294531072,11038560256
39.316,4.487,55.128,0,1.068,10509084,10520002,710631424,4135440384,294531072,11038359552
39.262,4.338,55.531,0,0.868,10051842,10058362,711655424,4134416384,294531072,11038732288
33.996,4.857,60.044,0,1.104,12485150,12504520,711106560,4134965248,294531072,11038560256
42.251,2.972,53.928,0,0.849,10953900,10965322,709619712,4136452096,294531072,11037564928
24.123,9.868,65.132,0,0.877,10048898,10058888,604467200,4241596416,294539264,11036553216
27.176,14.225,57.962,0,0.637,27182,388,645742592,4200321024,294539264,11038347264
50,3.744,45.374,0,0.881,26422,388,646389760,4199673856,294539264,11038547968
48.322,5.145,45.638,0,0.895,29696,298,647159808,4198903808,294539264,11038654464
50.763,4.357,44.227,0,0.654,30175,298,647315456,4198748160,294539264,11038502912
48.182,5,45.909,0,0.909,29650,298,646668288,4199395328,294539264,11038519296
50.943,3.774,44.444,0,0.839,28752,340,647024640,4199026688,294551552,11038105600
47.477,4.587,47.018,0,0.917,29494,298,648310784,4197740544,294551552,11038547968
47.577,4.185,47.577,0,0.661,27952,388,648310784,4197740544,294551552,11038347264
50.554,3.326,45.233,0,0.887,27416,298,648327168,4197724160,294551552,11038384128
46.275,4.289,48.533,0,0.903,28554,388,648818688,4197232640,294551552,11038535680
48.315,4.270,46.517,0,0.899,28032,388,649678848,4196372480,294551552,11038326784
47.427,5.593,45.861,0.224,0.895,28820,748,650125312,4195913728,294559744,11038552064
48.359,5.252,45.514,0,0.875,28202,364,650137600,4195901440,294559744,11038203904
53.404,3.830,41.915,0,0.851,27936,500,651034624,4195004416,294559744,11038552064
52.097,3.532,43.488,0,0.883,27715,388,651010048,4195028992,294559744,11038572544
49.891,5.447,43.791,0,0.871,28536,388,651689984,4194349056,294559744,11038552064
44.218,7.256,47.392,0.227,0.907,26744,452,611782656,4234248192,294567936,11036569600
14.553,26.611,58.420,0,0.416,3368462,3353506,704630784,4141400064,294567936,11038552064
40.086,4.741,54.310,0,0.862,10049256,10058362,706179072,4139851776,294567936,11038744576
33.107,4.989,60.771,0,1.134,12930246,12701008,707149824,4138881024,294567936,11038359552
38.197,4.721,56.223,0,0.858,10511106,10768108,706732032,4139298816,294567936,11038167040
37.613,5.180,56.081,0,1.126,10050284,10057900,708476928,4137553920,294567936,11038552064
33.184,4.933,60.987,0,0.897,12929684,12947968,708460544,4137558016,294580224,11038367744
41.667,2.991,54.274,0,1.068,10508006,10520200,709193728,4136824832,294580224,11038552064
37.832,4.646,56.637,0,0.885,10048832,10058098,709607424,4136411136,294580224,11038371840
35,5.227,58.864,0,0.909,10213957,10224892,709357568,4136660992,294580224,11038552064
38.627,4.077,56.223,0,1.073,10721684,10733368,709992448,4136026112,294580224,11038748672
37.500,4.661,56.992,0,0.847,12554717,12567694,709357568,4136660992,294580224,11038154752
36.425,5.204,57.014,0.226,1.131,10050230,10057900,709795840,4136214528,294588416,11038552064
37.069,4.957,56.897,0,1.078,10305696,10316902,710676480,4135333888,294588416,11038543872
37.093,4.338,57.701,0,0.868,12674064,12689980,710434816,4135575552,294588416,11038367744
36.184,5.044,57.675,0,1.096,10510403,10520002,710557696,4135452672,294588416,11038359552
37.748,5.077,56.291,0,0.883,10047818,10058536,710696960,4135313408,294588416,11038552064
35.931,4.545,58.658,0,0.866,13375820,13395610,710365184,4135645184,294588416,11038162944
34.773,4.773,59.091,0.227,1.136,10084241,10072582,710266880,4135735296,294596608,11038552064
39.186,4.711,55.246,0,0.857,10241580,10057930,708599808,4137402368,294596608,11038556160
35.619,5.752,57.522,0,1.106,11554246,11130328,708780032,4137222144,294596608,11038359552
40.347,4.338,54.447,0,0.868,11879708,12337180,708349952,4137652224,294596608,11038744576
40,3.871,55.054,0,1.075,10425307,10441460,708911104,4137091072,294596608,11038351360
37.363,4.396,57.363,0,0.879,13010020,13026954,708685824,4137316352,294596608,11038363648
38.117,4.260,56.502,0,1.121,10117436,10129032,708911104,4137086976,294600704,11038744576
32.957,5.418,60.722,0,0.903,13311046,13327072,708456448,4137541632,294600704,11038552064
38.210,4.585,56.114,0,1.092,10066748,10070908,708943872,4137054208,294600704,11038359552
41.394,4.357,53.377,0,0.871,10051683,10057810,709398528,4136599552,294600704,11038941184
31.818,5.682,61.364,0,1.136,12480714,12056626,709447680,4136550400,294600704,11038355456
35.874,4.709,58.520,0,0.897,10957594,11411566,709148672,4136849408,294600704,11038343168
39.525,4.536,54.860,0.216,0.864,10049090,10057966,709738496,4136255488,294604800,11038367744
37.862,6.682,54.343,0,1.114,10253324,10266617,715358208,4130635776,294604800,11038748672
35.914,5.161,58.065,0,0.860,12738596,12752595,710434816,4135559168,294604800,11038552064
39.914,4.292,54.721,0,1.073,10512560,10519558,710242304,4135751680,294604800,11038744576
39.294,3.974,55.850,0,0.883,10428018,10432912,710148096,4135845888,294604800,11038547968
35.886,4.376,58.425,0.219,1.094,13016202,13035280,710348800,4135636992,294612992,11038543872
40.529,4.626,53.965,0,0.881,10051140,10057240,711602176,4134383616,294612992,11038552064
35.449,5.033,58.425,0,1.094,11591180,11606596,711426048,4134559744,294612992,11038740480
37.446,4.762,56.926,0,0.866,11849286,11862124,710840320,4135145472,294612992,11038150656
42.194,4.008,52.743,0,1.055,10049756,10058404,710619136,4135366656,294612992,11038359552
34.802,4.846,59.251,0,1.101,12481730,12501712,710389760,4135596032,294612992,11038355456
38.149,4.740,55.982,0.226,0.903,10957292,10966150,710955008,4135018496,294621184,11038556160
38.053,4.646,56.416,0,0.885,10771942,10786942,710574080,4135399424,294621184,11038380032
34.978,4.933,58.969,0,1.121,12667996,12681712,711012352,4134961152,294621184,11038740480
42.094,4.060,52.991,0,0.855,10050205,10057942,710971392,4135002112,294621184,11038556160
33.260,5.252,60.394,0,1.094,13389652,13410712,710631424,4135342080,294621184,11038154752
38.938,4.867,55.310,0,0.885,10048884,10058668,710586368,4135387136,294621184,11038363648
36.080,4.454,58.129,0.223,1.114,10656861,10557736,710901760,4135063552,294629376,11038556160
35.141,4.772,59.219,0,0.868,12785424,12908650,710053888,4135911424,294629376,11038162944
37.556,5.111,56.444,0,0.889,10050030,10057546,710877184,4135088128,294629376,11038183424
36.876,4.555,57.484,0,1.085,11114410,11129848,710610944,4135354368,294629376,11038547968
36.161,4.688,58.259,0,0.893,12324970,12338848,710680576,4135284736,294629376,11038388224
38.806,5.117,55.011,0,1.066,10178768,10191508,710557696,4135407616,294629376,11038552064
33.259,5.580,60.268,0,0.893,12350244,11923132,710639616,4135317504,294637568,11038568448
34.945,5.495,58.462,0,1.099,10957706,11412028,711155712,4134801408,294637568,11038564352
39.207,4.846,55.066,0,0.881,10049200,10057570,711639040,4134318080,294637568,11038556160
36.099,3.587,59.193,0,1.121,11591528,11606928,711098368,4134858752,294637568,11038552064
39.440,4.095,55.603,0,0.862,11850260,11860712,711823360,4134133760,294637568,11038752768
38.926,4.251,55.928,0,0.895,10243410,10254916,711962624,4133994496,294637568,11038760960
34.649,4.825,59.430,0,1.096,13193766,13212526,711385088,4134563840,294645760,11038355456
39.479,4.989,54.664,0,0.868,10046588,10058008,711413760,4134535168,294645760,11038547968
35.601,4.535,58.730,0,1.134,10770630,10787512,710778880,4135170048,294645760,11038560256
33.556,5.778,59.778,0,0.889,12663360,12681040,712179712,4133769216,294645760,11038752768
39.823,3.982,55.088,0,1.106,10049868,10058446,711307264,4134641664,294645760,11038564352
33.925,5.100,60.089,0,0.887,13389158,13409170,711557120,4134391808,294645760,11038556160
37.255,6.100,55.338,0.218,1.089,10049078,10058428,711786496,4134154240,294653952,11038744576
37.054,4.911,57.143,0,0.893,11110344,11125516,712081408,4133859328,294653952,11038367744
37.225,4.626,57.048,0,1.101,12330186,12342238,712392704,4133548032,294653952,11038937088
38.063,5.180,55.856,0,0.901,10048610,10058164,712241152,4133699584,294653952,11038363648
34.211,5.702,58.991,0,1.096,12615582,12504136,712114176,4133826560,294653952,11038380032
37.969,3.974,56.954,0.221,0.883,10821066,10964212,712171520,4133761024,294662144,11038363648
41.685,4.104,53.132,0,1.080,10050544,10058338,712212480,4133720064,294662144,11038564352
36.623,4.386,58.114,0,0.877,10769326,10784872,711655424,4134277120,294662144,11038932992
32.594,6.874,59.645,0,0.887,12666824,12683296,711540736,4134391808,294662144,11038359552
38.926,4.474,55.481,0,1.119,10047342,10057282,711417856,4134514688,294662144,11038568448
36.465,4.922,57.718,0,0.895,11556568,11574268,711315456,4134617088,294662144,11038560256
36.923,4.396,57.363,0.220,1.099,11879726,11894428,711700480,4134223872,294670336,11038556160
39.387,5.470,54.267,0,0.875,10050604,10056778,711823360,4134100992,294670336,11038556160
33.853,5.568,59.465,0,1.114,13390914,13410844,711774208,4134150144,294670336,11038347264
37.916,4.435,56.763,0,0.887,10142322,10057150,709255168,4136669184,294670336,11038367744
39.610,4.762,54.762,0,0.866,10214420,10098568,710410240,4135514112,294670336,11038556160
31.507,5.479,61.872,0,1.142,12443690,12461188,709976064,4135948288,294670336,11038560256
37.527,5.640,55.748,0,1.085,10954282,10966168,709705728,4136214528,294674432,11038748672
39.024,4.656,55.432,0,0.887,10048518,10057876,710365184,4135555072,294674432,11038375936
35.590,4.148,59.170,0,1.092,12480968,12500260,709898240,4136022016,294674432,11038552064
38.816,4.167,56.140,0,0.877,10954338,10966456,710250496,4135669760,294674432,11038556160
37.642,3.855,57.370,0,1.134,10087866,10099038,710049792,4135870464,294674432,11038748672
34.341,5.184,59.611,0,0.864,13348542,13368800,709705728,4136210432,294674432,11038359552
43.038,3.586,52.110,0.211,1.055,10049206,10058074,710217728,4135698432,294674432,11038560256
38.495,4.301,56.344,0,0.860,10303766,10317328,710111232,4135804928,294674432,11038564352
33.700,6.167,59.031,0,1.101,13134260,13150818,710123520,4135792640,294674432,11038560256
40.132,4.386,54.605,0,0.877,10048314,10057898,710696960,4135219200,294674432,11038367744
38.074,4.595,56.236,0,1.094,10242908,10226176,710606848,4135309312,294674432,11038375936
35.811,4.054,59.234,0,0.901,13196250,13242388,710664192,4135251968,294674432,11038560256
38.126,3.704,56.645,0.436,1.089,10049870,10058446,711172096,4134739968,294678528,11038560256
37.946,4.018,56.920,0,1.116,10049810,10058536,711733248,4134178816,294678528,11038576640
35.560,5.172,58.405,0,0.862,12482332,12501740,711794688,4134117376,294678528,11038756864
38.166,5.117,55.650,0,1.066,10954546,10967574,710782976,4135129088,294678528,11038568448
38.631,5.077,55.408,0,0.883,10210810,10222684,710926336,4134985728,294678528,11038552064
36.188,4.283,58.458,0,1.071,13223914,13244914,711024640,4134887424,294678528,11038560256
39.525,4.104,54.212,1.296,0.864,10048841,10058164,710672384,4135235584,294682624,11038560256
37.528,5.298,56.071,0,1.104,10085920,10095946,710729728,4135178240,294682624,11038560256
35.255,5.100,58.758,0,0.887,10622014,10634294,711213056,4134694912,294682624,11038752768
39.093,4.320,55.508,0,1.080,12780742,12794532,710135808,4135772160,294682624,11038375936
40.263,4.376,54.486,0,0.875,10051390,10057546,710356992,4135550976,294682624,11038552064
34.879,5.519,58.499,0,1.104,12031572,11607772,710447104,4135460864,294682624,11038363648
36.009,4.121,58.568,0.434,0.868,11403014,11859670,710127616,4135772160,294690816,11038552064
39.560,5.934,53.626,0,0.879,10049317,10058272,710328320,4135571456,294690816,11038556160
37.500,5.388,56.034,0,1.078,11555010,11129446,710254592,4135645184,294690816,11038363648
37.773,4.367,56.987,0,0.873,11879404,12337846,710488064,4135411712,294690816,11038363648
40.725,4.478,53.731,0,1.066,10047096,10058296,710610944,4135288832,294690816,11038367744
38.197,5.150,55.794,0,0.858,10046212,10059490,711016448,4134883328,294690816,11038748672
34.924,5.640,58.134,0.217,1.085,11554606,11130898,710762496,4135129088,294699008,11038756864
34.452,5.369,59.284,0,0.895,11880708,12337252,710955008,4134936576,294699008,11038576640
39.362,5.106,54.468,0,1.064,10047422,10057768,711712768,4134178816,294699008,11038371840
39.348,4.130,55.652,0,0.870,10302620,10315258,711200768,4134690816,294699008,11038560256
36.306,4.459,58.174,0,1.062,13135602,13153792,710864896,4135026688,294699008,11038552064
40.215,4.086,54.839,0,0.860,10049462,10058626,709939200,4135952384,294699008,11037421568
24.838,10.367,63.715,0.216,0.864,10050084,10059548,604016640,4241870848,294703104,11036602368
29.892,14.409,55.054,0,0.645,28754,298,642965504,4202921984,294703104,11038531584
49.781,4.167,45.175,0,0.877,27026,460,643108864,4202778624,294703104,11038367744
46.119,5.479,47.717,0,0.685,27653,388,644120576,4201766912,294703104,11038572544
49.670,3.736,45.714,0,0.879,28500,298,643604480,4202283008,294703104,11038375936
49.119,4.846,45.154,0,0.881,24704,298,643854336,4202033152,294703104,11038552064
48.268,5.312,45.497,0,0.924,25634,388,644902912,4200972288,294715392,11038359552
45.205,5.479,48.630,0,0.685,26030,298,645292032,4200583168,294715392,11038752768
47.661,4.900,46.548,0,0.891,27730,298,645021696,4200853504,294715392,11038752768
50.638,5.106,43.404,0,0.851,26310,298,645115904,4200759296,294715392,11038720000
50.435,5,43.696,0,0.870,25942,298,644866048,4201009152,294715392,11038560256
47.297,4.955,46.847,0,0.901,25356,298,645079040,4200796160,294715392,11038425088
52.239,3.838,43.070,0,0.853,24894,388,645468160,4200398848,294723584,11038363648
50.554,3.769,44.789,0,0.887,26192,298,645513216,4200353792,294723584,11038744576
48.337,5.987,44.789,0,0.887,27427,750,645943296,4199923712,294723584,11038171136
50.790,4.289,44.018,0,0.903,27358,388,645451776,4200415232,294723584,11038584832
53.319,3.854,41.970,0,0.857,25948,388,645984256,4199878656,294723584,11038527488
36.123,10.132,53.084,0,0.661,28234,556,610209792,4235653120,294727680,11036569600
19.335,25.364,54.678,0,0.624,6700400,6696310,705175552,4140683264,294727680,11038380032
40.592,4.440,53.911,0,1.057,10060492,10067596,708005888,4137852928,294727680,11038371840
39.651,3.486,55.991,0,0.871,10050890,10057966,708603904,4137254912,294727680,11038564352
35.897,5.128,57.906,0,1.068,13374136,12952330,708489216,4137369600,294727680,11038752768
37.194,5.345,56.570,0,0.891,10239392,10515874,706301952,4139556864,294727680,11038564352
38.095,4.762,55.844,0.216,1.082,10083394,10057876,707235840,4138614784,294735872,11038580736
40.043,4.283,54.818,0,0.857,10885588,10901248,706682880,4139167744,294735872,11038748672
37.445,4.846,56.608,0,1.101,12551280,12566020,707133440,4138717184,294735872,11038560256
40.177,4.415,54.525,0,0.883,10147430,10131592,707198976,4138651648,294735872,11038187520
36.983,6.198,55.785,0,1.033,13289622,13336930,706809856,4139040768,294735872,11038162944
36.080,4.232,58.797,0,0.891,10050710,10058164,706883584,4138967040,294735872,11038367744
41.866,3.905,53.362,0,0.868,10052330,10058692,707379200,4138463232,294744064,11038756864
36.383,4.575,57.952,0,1.089,11559220,11130766,707158016,4138684416,294744064,11038564352
37.061,4.605,57.456,0,0.877,11884270,12337162,707342336,4138500096,294744064,11038375936
38.496,4.204,56.195,0,1.106,10050298,10057678,707764224,4138078208,294744064,11038756864
41.102,4.449,53.602,0,0.847,10053354,10058230,707645440,4138196992,294744064,11038760960
36.797,4.329,57.792,0,1.082,10772358,10785730,707661824,4138172416,294752256,11038564352
36.463,5.240,57.424,0,0.873,12668428,12683080,707796992,4138037248,294752256,11038371840
42.308,3.846,52.778,0,1.068,10051186,10057570,708366336,4137467904,294752256,11038556160
38.784,3.564,56.813,0,0.839,10658822,10673176,708075520,4137758720,294752256,11038380032
37.313,5.330,56.290,0,1.066,12781850,12795544,708272128,4137562112,294752256,11038564352
40.685,3.854,54.390,0.214,0.857,10049154,10057810,708333568,4137492480,294760448,11038380032
37.220,4.484,57.399,0,0.897,10049332,10058638,708476928,4137349120,294760448,11038760960
35.991,5.603,57.328,0,1.078,12034784,12055324,708489216,4137336832,294760448,11038367744
37.849,4.946,56.344,0,0.860,11400474,11412766,709218304,4136607744,294760448,11038367744
41.266,3.712,54.148,0,0.873,10055778,10064782,709640192,4136185856,294760448,11038564352
31.422,5.734,61.697,0,1.147,13383722,13403830,710037504,4135788544,294760448,11038171136
42.151,3.871,52.903,0.215,0.860,10051904,10057612,709632000,4136185856,294768640,11038564352
36.424,3.753,58.720,0,1.104,12034148,11608786,709791744,4136026112,294768640,11038359552
37.856,3.720,57.549,0,0.875,10943340,10954576,709918720,4135899136,294768640,11038564352
38.248,4.915,55.769,0,1.068,10510482,10963198,710164480,4135653376,294768640,11038560256
36.854,5.393,56.854,0,0.899,10120467,10130350,710115328,4135702528,294768640,11038564352
36.681,4.148,58.297,0,0.873,11964670,11980876,709758976,4136058880,294768640,11038380032
35.948,5.664,57.081,0.218,1.089,11402808,11414218,710103040,4135706624,294776832,11038371840
39.207,3.524,56.167,0,1.101,10049346,10057678,710189056,4135620608,294776832,11038171136
35.230,3.939,59.956,0,0.875,11558668,11576458,710934528,4134875136,294776832,11038748672
38.095,4.329,56.494,0,1.082,11879958,11891734,710324224,4135485440,294776832,11038752768
38.667,3.556,56.889,0,0.889,10049694,10057942,710266880,4135542784,294776832,11038756864
34.228,4.698,59.955,0,1.119,12484996,12503464,710262784,4135546880,294776832,11038568448
37.255,4.793,56.863,0.218,0.871,10951478,10964884,710250496,4135550976,294785024,11038752768
34.389,5.430,59.050,0,1.131,10654256,10670380,710098944,4135702528,294785024,11038367744
35.385,5.714,58.022,0,0.879,12779460,12797086,710070272,4135731200,294785024,11038560256
35.550,4.587,58.716,0,1.147,10048568,10057588,710963200,4134838272,294785024,11038564352
36.601,6.100,56.427,0,0.871,10180394,10193712,710799360,4135002112,294785024,11038756864
36.617,4.711,57.602,0,1.071,10977586,10992236,711565312,4134232064,294785024,11038568448
39.915,3.609,55.626,0,0.849,12324948,12340432,711684096,4134105088,294793216,11038380032
40.890,4.237,53.814,0,1.059,10047238,10057348,712597504,4133191680,294793216,11038375936
33.105,4.566,61.416,0,0.913,12032448,12051982,712056832,4133732352,294793216,11038769152
38.344,5.229,55.338,0,1.089,11401793,11415640,712007680,4133781504,294793216,11038568448
38.681,5.055,55.165,0,1.099,10047996,10058206,712486912,4133302272,294793216,11038572544
38.347,5.297,55.508,0,0.847,11108404,10904506,712036352,4133752832,294793216,11038953472
35.714,5.195,57.792,0.216,1.082,12328306,12564502,712327168,4133453824,294801408,11038760960
40.133,3.769,55.211,0,0.887,10048526,10057876,712286208,4133494784,294801408,11038568448
37.391,4.565,57.174,0,0.870,10302370,10316140,712192000,4133588992,294801408,11038568448
34.130,4.348,60.435,0,1.087,13134098,13151896,711888896,4133892096,294801408,11038547968
41.228,5.702,51.974,0.219,0.877,10049170,10057744,712577024,4133203968,294801408,11038765056
35.619,4.867,58.407,0,1.106,10427840,10442086,712941568,4132839424,294801408,11038568448
35.635,4.454,58.797,0.223,0.891,13010046,13026214,712192000,4133580800,294809600,11038564352
39.956,4.148,54.803,0,1.092,10047866,10058866,712466432,4133306368,294809600,11038576640
38.745,4.978,55.411,0,0.866,10116096,10128256,712126464,4133646336,294809600,11038568448
34.361,4.405,60.132,0,1.101,13318354,13339738,711553024,4134219776,294809600,11038363648
37.939,5.702,55.482,0,0.877,10048562,10057966,712224768,4133548032,294809600,11038568448
39.783,3.913,55.217,0,1.087,10047384,10058986,711733248,4134039552,294809600,11038572544
34.879,5.077,59.161,0,0.883,12477512,12056140,711770112,4133994496,294817792,11038580736
38.745,4.762,55.411,0,1.082,10954916,11411788,711487488,4134277120,294817792,11038572544
38.731,4.158,56.236,0,0.875,10262902,10058032,708751360,4137013248,294817792,11038568448
35.714,5.195,58.225,0,0.866,12926224,12830386,709865472,4135899136,294817792,11038756864
35.347,5.145,58.389,0,1.119,10511468,10637320,709984256,4135780352,294817792,11038384128
38.375,3.386,57.336,0,0.903,10181976,10193962,709685248,4136079360,294817792,11038367744
32.662,4.698,61.298,0.224,1.119,13256155,13273942,709652480,4136099840,294825984,11038388224
37.162,5.180,56.757,0,0.901,10048570,10057834,710037504,4135714816,294825984,11038760960
38.274,4.204,56.416,0,1.106,10118466,10128166,709795840,4135956480,294825984,11038371840
31.081,6.081,61.712,0,1.126,13318694,13338904,709677056,4136075264,294825984,11038171136
40.749,4.626,53.744,0,0.881,10049504,10057795,709799936,4135952384,294825984,11038568448
37.500,4.526,57.112,0,0.862,10211796,10223728,709373952,4136378368,294825984,11038760960
35.897,5.128,57.906,0,1.068,11873366,11887492,710017024,4135735296,294825984,11038367744
36.384,5.134,57.366,0.223,0.893,11403644,11416408,709980160,4135763968,294834176,11038576640
39.911,3.769,55.211,0,1.109,10048246,10058008,710037504,4135706624,294834176,11038564352
33.258,5.618,60.225,0,0.899,11584822,11578912,709718016,4136026112,294834176,11038769152
38.612,4.121,56.182,0,1.085,11850868,11889916,709574656,4136169472,294834176,11038375936
36.384,5.492,57.208,0,0.915,10049794,10058404,710119424,4135624704,294834176,11038560256
32.569,5.734,60.550,0,1.147,10884078,10787956,710201344,4135542784,294834176,11038375936
35.920,5.987,56.984,0.222,0.887,12554774,12679468,710184960,4135550976,294842368,11038380032
37.808,5.369,55.928,0,0.895,10048090,10057150,710586368,4135149568,294842368,11038363648
35.652,5.217,58.043,0,1.087,12927676,12569650,710471680,4135264256,294842368,11038568448
